account,sale_month,total_volume_liters,total_sales_dollars,total_bottles,active_locations,active_items,mom_volume_liters,mom_volume_pct,mom_sales_dollars,mom_sales_pct,yoy_volume_liters,yoy_volume_pct,roll3_volume_liters
CLARKE,2024-03-01,13.55,482.4,19.0,2,2,13.100000000000001,29.111111111111118,216.57,0.8146936011736825,12.5,11.904761904761905,7.866666666666667
BUENA VISTA,2024-03-01,11.2,293.4,25.0,5,6,4.1,0.5774647887323944,-64.67000000000002,-0.18060714385455362,7.359999999999999,1.9166666666666663,9.249999999999998
MAHASKA,2024-03-01,9.719999999999999,761.4300000000001,29.0,5,15,-197.20000000000002,-0.9530253237966364,-7513.92,-0.907988181768747,0.09999999999999964,0.01039501039501036,87.93
BENTON,2024-03-01,8.92,234.70999999999998,14.0,5,13,-24.85,-0.7358602309742375,-584.4200000000001,-0.7134642852782831,4.97,1.2582278481012656,18.49666666666667
GUTHRIE,2024-03-01,8.5,267.75,9.0,2,6,2.0299999999999994,0.31375579598145276,-176.72000000000003,-0.39759713816455555,8.45,168.99999999999997,6.890000000000001
MONONA,2024-03-01,8.35,249.9,11.0,3,8,3.55,0.7395833333333334,149.81,1.4967529223698672,0.47999999999999954,0.06099110546378647,8.200000000000001
POWESHIEK,2024-03-01,8.26,517.98,52.0,4,9,-24.440000000000005,-0.7474006116207952,98.82000000000005,0.23575722874320082,-36.859999999999985,-0.8169326241134751,15.236666666666666
BUTLER,2024-03-01,7.8999999999999995,209.66,8.0,3,4,3.3,0.717391304347826,90.25999999999999,0.7559463986599664,,,5.699999999999999
PLYMOUTH,2024-03-01,7.55,422.58,23.0,3,5,-317.6499999999999,-0.9767835178351784,-5386.910000000001,-0.9272603963514869,3.3,0.776470588235294,112.03333333333332
MONROE,2024-03-01,7.15,153.35,7.0,2,2,4.4,1.6,-158.36999999999998,-0.5080520980366996,,,3.35
CARROLL,2024-03-01,6.77,280.46999999999997,13.0,4,8,-3.1799999999999997,-0.31959798994974875,-331.99000000000007,-0.542059889625445,2.3999999999999995,0.5491990846681921,9.603333333333333
FAYETTE,2024-03-01,6.3,431.98,22.0,4,7,5.3999999999999995,5.999999999999999,243.17000000000002,1.2879084794237594,2.4299999999999997,0.6279069767441859,7.05
LYON,2024-03-01,5.95,279.01,30.0,6,7,4.25,2.5,-36.670000000000016,-0.11616193613786117,1.1799999999999997,0.24737945492662466,4.516666666666667
WEBSTER,2024-03-01,5.55,687.96,69.0,8,9,-135.8,-0.9607357622921825,-3807.83,-0.8469768383309718,-41.91999999999999,-0.8830840530861597,123.00000000000001
WINNESHIEK,2024-03-01,5.5,241.5,7.0,3,6,-38.05,-0.8737083811710677,-142.57999999999998,-0.371224744844824,5.4,54.0,17.7
WAPELLO,2024-03-01,5.3999999999999995,461.11000000000007,43.0,6,9,-269.1700000000001,-0.9803328841461195,-2562.7400000000002,-0.8475089703523654,2.7499999999999996,1.0377358490566035,95.66000000000001
CLAYTON,2024-03-01,5.35,136.84,17.0,3,3,2.5999999999999996,0.9454545454545453,32.60000000000001,0.3127398311588643,2.0999999999999996,0.6461538461538461,3.5499999999999994
JONES,2024-03-01,5.25,570.6,72.0,4,6,-79.5,-0.9380530973451328,63.610000000000014,0.1254659855223969,-26.540000000000006,-0.8348537275872916,30.77333333333333
MARION,2024-03-01,4.05,338.39,43.0,4,4,-39.8,-0.9076396807297606,-1151.4299999999998,-0.7728651783436926,-5.919999999999999,-0.5937813440320963,16.599999999999998
LUCAS,2024-03-01,3.65,449.89,59.0,2,4,3.5,23.33333333333333,217.68999999999997,0.9375107665805338,2.05,1.2812499999999998,1.4666666666666668
DELAWARE,2024-03-01,3.4699999999999998,271.30999999999995,21.0,3,7,-88.78,-0.9623848238482385,-1495.96,-0.8464807301657359,-33.28,-0.905578231292517,32.156666666666666
BUCHANAN,2024-03-01,3.3,135.37,11.0,3,4,-18.349999999999998,-0.8475750577367205,-596.7200000000001,-0.8150910407190373,-108.27,-0.9704221564936811,20.38
BOONE,2024-03-01,3.0999999999999996,381.4200000000001,27.0,5,5,-7.07,-0.6951819075712882,-597.3,-0.6102869053457577,-1.6000000000000005,-0.3404255319148937,16.39666666666667
WRIGHT,2024-03-01,2.8,116.8,8.0,3,4,-1.15,-0.2911392405063291,-415.34,-0.7805088886383282,-40.52,-0.935364727608495,4.94
WASHINGTON,2024-03-01,2.7,366.54,26.0,3,4,-22.65,-0.893491124260355,-660.8200000000002,-0.6432214608316462,-48.3,-0.9470588235294117,15.216666666666669
HARDIN,2024-03-01,2.5500000000000003,220.28,22.0,4,4,1.6500000000000004,1.8333333333333337,88.42999999999998,0.6706863860447475,-2.449999999999999,-0.4899999999999999,1.8500000000000003
FLOYD,2024-03-01,2.4499999999999997,248.4,13.0,2,2,-36.300000000000004,-0.936774193548387,-365.9100000000001,-0.5956438931484105,1.7499999999999998,2.5,36.43333333333333
PALO ALTO,2024-03-01,2.4,333.0,48.0,2,2,-3.4999999999999996,-0.5932203389830508,-161.73000000000002,-0.3269055848644716,-7.35,-0.7538461538461538,3.266666666666666
ADAIR,2024-03-01,2.3499999999999996,482.44,47.0,4,5,-5.9,-0.7151515151515152,314.44,1.8716666666666666,,,4.283333333333333
ALLAMAKEE,2024-03-01,2.25,63.739999999999995,3.0,3,3,-0.04999999999999982,-0.021739130434782532,-94.73000000000003,-0.5977787593866348,1.0799999999999998,0.9230769230769228,1.7666666666666666
CLAY,2024-03-01,2.2199999999999998,226.05,14.0,2,6,-40.279999999999994,-0.947764705882353,-821.0899999999999,-0.7841262868384361,-51.51999999999999,-0.9586899888351321,16.82333333333333
MONTGOMERY,2024-03-01,2.15,320.6,29.0,3,6,1.0999999999999999,1.0476190476190474,120.95000000000002,0.6058101677936389,-17.5,-0.89058524173028,19.23333333333333
MILLS,2024-03-01,2.0,288.49,12.0,3,5,1.45,2.6363636363636362,196.68,2.1422502995316415,-31.75,-0.9407407407407408,0.9166666666666666
HANCOCK,2024-03-01,2.0,227.94,26.0,3,4,1.7,5.666666666666667,174.84,3.2926553672316383,1.2,1.4999999999999998,3.633333333333334
CALHOUN,2024-03-01,1.95,231.0,25.0,2,2,0.44999999999999996,0.3,138.75,1.5040650406504066,0.8999999999999999,0.857142857142857,1.4000000000000001
EMMET,2024-03-01,1.8,232.2,36.0,1,1,1.6500000000000001,11.000000000000002,210.42,9.661157024793388,,,1.2833333333333332
WINNEBAGO,2024-03-01,1.8,232.2,36.0,1,1,1.6,8.0,201.23999999999998,6.499999999999999,-0.4999999999999998,-0.217391304347826,1.1833333333333333
IDA,2024-03-01,1.4,212.22,14.0,2,3,1.3499999999999999,26.999999999999996,205.51,30.627421758569298,1.2,5.999999999999999,1.6066666666666667
FREMONT,2024-03-01,1.3,189.3,26.0,2,2,-5.75,-0.8156028368794327,56.80000000000001,0.42867924528301893,1.2,11.999999999999998,3.216666666666667
DECATUR,2024-03-01,1.2,163.8,24.0,2,2,-1.7500000000000002,-0.5932203389830509,-163.19,-0.49906724976298966,,,1.616666666666667
WAYNE,2024-03-01,1.12,22.47,3.0,1,1,1.02,10.2,-4.150000000000002,-0.15589782118707746,0.6700000000000002,1.4888888888888892,0.9066666666666667
HARRISON,2024-03-01,1.1,274.93,9.0,3,3,-1.2999999999999998,-0.5416666666666666,29.149999999999977,0.11860200179021879,-7.92,-0.8780487804878049,1.8833333333333335
MADISON,2024-03-01,0.9,83.76,4.0,2,2,-0.8200000000000002,-0.4767441860465117,-13.89,-0.14224270353302612,0.0,0.0,3.456666666666667
OSCEOLA,2024-03-01,0.8,36.88,2.0,1,2,-31.45,-0.9751937984496124,-290.11,-0.8872136762592129,,,25.266666666666666
CHEROKEE,2024-03-01,0.75,23.25,1.0,1,1,0.0,0.0,-20.25,-0.46551724137931033,-63.97,-0.9884116192830655,1.1233333333333333
MITCHELL,2024-03-01,0.75,145.5,1.0,1,1,-104.25,-0.9928571428571429,-844.5,-0.853030303030303,,,35.38333333333333
PAGE,2024-03-01,0.75,51.74,1.0,1,1,-1.6,-0.6808510638297872,-124.61000000000001,-0.706606180890275,-62.199999999999996,-0.9880857823669579,2.683333333333333
AUDUBON,2024-03-01,0.65,154.8,13.0,2,2,-6.5,-0.9090909090909091,92.10000000000001,1.4688995215311005,0.5,3.3333333333333335,2.6166666666666667
FRANKLIN,2024-03-01,0.5,477.0,10.0,1,1,0.3,1.4999999999999998,439.39,11.682797128423292,,,0.25
LOUISA,2024-03-01,0.25,96.0,5.0,1,1,-0.04999999999999999,-0.16666666666666663,52.44,1.2038567493112946,,,0.25
SHELBY,2024-03-01,0.15000000000000002,23.03,3.0,1,2,-6.1,-0.976,-272.87,-0.9221696519094288,-47.17,-0.9968300929839392,4.116666666666666
VAN BUREN,2024-03-01,0.1,110.7,2.0,2,2,-1.0999999999999999,-0.9166666666666666,68.94,1.6508620689655173,,,0.45
GRUNDY,2024-03-01,0.05,77.4,1.0,1,1,-1.7499999999999998,-0.9722222222222222,-333.0,-0.8114035087719299,-1.5999999999999999,-0.9696969696969697,21.650000000000002
POLK,2024-04-01,4643.680000000012,84572.5699999998,5909.0,125,178,-1216.9799999999996,-0.20765238044861792,-34619.070000000065,-0.29044881000043377,1733.7000000000103,0.595777290565574,5224.550000000011
LINN,2024-04-01,4302.650000000003,40967.24000000002,3205.0,45,88,2869.8900000000053,2.0030500572322016,14933.529999999995,0.573622814420226,3059.1600000000058,2.4601404112618614,2264.786666666667
WOODBURY,2024-04-01,2420.45,22271.320000000007,1656.0,19,30,1252.43,1.072267598157566,2868.6600000000035,0.14784880011297435,1922.2499999999998,3.8583902047370526,1428.8133333333328
JOHNSON,2024-04-01,1927.4399999999982,36682.86000000001,1704.0,35,61,1776.0299999999982,11.729938577372678,31503.500000000007,6.0825082635692445,964.4599999999981,1.001536895885686,802.4866666666662
SCOTT,2024-04-01,1727.3799999999983,30472.920000000006,1877.0,50,90,819.1399999999985,0.9018981766933836,15000.710000000006,0.9695260082431668,524.7699999999993,0.43635925196031944,1059.1933333333325
DUBUQUE,2024-04-01,755.1899999999997,14259.639999999996,827.0,20,38,-262.2800000000002,-0.25777664206315687,-2987.8800000000047,-0.17323534050112738,394.7199999999997,1.0950148417344014,1209.9599999999998
DALLAS,2024-04-01,598.8200000000003,16775.14,728.0,16,28,-98.88999999999976,-0.141735104842986,-7484.150000000009,-0.3085065556329145,500.2000000000003,5.071993510444132,572.9333333333334
BLACK HAWK,2024-04-01,594.6999999999999,22179.110000000008,928.0,35,56,399.4599999999998,2.045994673222698,15470.290000000008,2.3059628966047696,188.1099999999998,0.46265279519909425,1368.7033333333338
CLINTON,2024-04-01,337.5200000000001,5896.689999999999,343.0,6,15,52.32000000000005,0.18345021037868178,-2703.959999999999,-0.31439019143901914,-450.9299999999997,-0.5719195890671569,305.18
POTTAWATTAMIE,2024-04-01,298.17000000000024,6973.479999999999,531.0,26,34,-552.1799999999996,-0.649356147468689,-10433.899999999998,-0.5993951990477602,-650.1299999999997,-0.6855741853843718,525.6266666666669
EMMET,2024-04-01,262.65,1704.6,153.0,2,2,260.84999999999997,144.91666666666666,1472.3999999999999,6.341085271317829,,,88.19999999999999
CERRO GORDO,2024-04-01,242.72000000000003,6142.709999999999,391.0,8,19,116.23000000000003,0.9188868685271566,3842.9799999999987,1.6710570371304447,22.080000000000013,0.10007251631617119,171.06000000000003
WARREN,2024-04-01,219.05000000000004,2508.26,185.0,10,20,167.75000000000003,3.269980506822612,1439.4,1.3466684130756132,102.06000000000006,0.8723822548935813,228.4900000000001
LEE,2024-04-01,153.79,3147.44,183.0,9,12,42.12999999999998,0.37730610782733276,106.63999999999987,0.035069718495132816,4.489999999999981,0.030073677160080244,109.99333333333334
PLYMOUTH,2024-04-01,123.49999999999999,1955.8,162.0,5,10,115.94999999999999,15.357615894039734,1533.22,3.628236073642861,108.24999999999999,7.098360655737703,152.08333333333331
CARROLL,2024-04-01,84.24999999999999,3010.55,119.0,6,8,77.47999999999999,11.44460856720827,2730.0800000000004,9.733946589653085,-0.12000000000001876,-0.001422306507052492,33.65666666666666
CASS,2024-04-01,77.19999999999999,2218.0,96.0,5,9,72.02999999999999,13.93230174081238,1672.1000000000001,3.0630152042498637,75.79999999999998,54.14285714285713,34.529999999999994
DELAWARE,2024-04-01,66.05,866.64,55.0,5,7,62.58,18.034582132564843,595.33,2.1942796063543555,-20.64999999999999,-0.23817762399077272,53.923333333333325
WAPELLO,2024-04-01,53.489999999999995,515.34,88.0,7,11,48.089999999999996,8.905555555555555,54.22999999999996,0.11760751230725847,15.069999999999993,0.3922436231129618,111.15333333333335
SHELBY,2024-04-01,52.9,309.9,32.0,1,2,52.75,351.66666666666663,286.87,12.456361267911419,-11.600000000000001,-0.1798449612403101,19.766666666666666
WEBSTER,2024-04-01,50.199999999999996,1972.5500000000004,136.0,8,12,44.65,8.045045045045045,1284.5900000000004,1.8672451886737604,-46.84999999999997,-0.48274085522926313,65.7
WASHINGTON,2024-04-01,46.8,2347.2,96.0,2,2,44.099999999999994,16.33333333333333,1980.6599999999999,5.40366672123097,-5.350000000000001,-0.10258868648130397,24.95
IOWA,2024-04-01,46.41999999999999,644.0899999999999,42.0,7,8,13.569999999999986,0.4130898021308976,197.08999999999992,0.4409172259507828,42.36999999999999,10.461728395061726,26.97333333333333
BREMER,2024-04-01,45.51999999999999,740.49,74.0,5,11,-0.30000000000001137,-0.006547359231776765,166.0999999999999,0.28917634359929645,-47.07999999999999,-0.5084233261339093,34.836666666666666
JEFFERSON,2024-04-01,42.0,314.64,24.0,1,1,-14.899999999999991,-0.2618629173989454,-331.26,-0.5128657686948445,-3.200000000000003,-0.0707964601769912,52.93333333333333
BUENA VISTA,2024-04-01,41.25,1418.75,56.0,3,6,30.05,2.6830357142857144,1125.35,3.835548738922972,38.7,15.176470588235297,19.849999999999998
STORY,2024-04-01,35.80000000000002,3131.0200000000013,174.0,23,32,-419.4100000000001,-0.9213549790206718,-10499.879999999997,-0.7702998334666089,-156.03999999999996,-0.8133861551292743,459.8699999999999
SAC,2024-04-01,35.5,388.5,22.0,2,2,35.15,100.42857142857142,219.2,1.2947430596574128,31.35,7.554216867469881,22.53333333333333
HENRY,2024-04-01,33.2,408.24,36.0,3,3,-46.3,-0.5823899371069182,-705.04,-0.6332997987927566,30.800000000000004,12.833333333333336,152.94
LYON,2024-04-01,31.6,304.74,20.0,2,3,25.650000000000002,4.3109243697479,25.730000000000018,0.09221891688469955,26.700000000000003,5.448979591836736,13.083333333333334
HANCOCK,2024-04-01,31.5,513.0,18.0,1,1,29.5,14.75,285.06,1.2505922611213478,30.5,30.5,11.266666666666666
MARSHALL,2024-04-01,14.919999999999998,1239.31,63.0,8,22,-74.66999999999999,-0.8334635562004687,-83.80999999999995,-0.06334270512122858,-109.13,-0.8797259169689641,73.77666666666666
CLAYTON,2024-04-01,14.3,621.66,34.0,4,5,8.950000000000001,1.6728971962616825,484.81999999999994,3.542969891844489,8.55,1.4869565217391305,7.466666666666666
BENTON,2024-04-01,13.850000000000001,441.64000000000004,18.0,9,11,4.9300000000000015,0.5526905829596415,206.93000000000006,0.8816411742149891,-4.149999999999999,-0.23055555555555549,18.846666666666668
POWESHIEK,2024-04-01,12.02,626.09,47.0,8,14,3.76,0.4552058111380145,108.11000000000001,0.2087146221861848,-197.82000000000002,-0.9427182615325962,17.66
HARRISON,2024-04-01,11.919999999999998,593.8100000000001,54.0,5,13,10.819999999999999,9.836363636363634,318.88000000000005,1.1598588731677155,6.169999999999998,1.0730434782608693,5.14
DES MOINES,2024-04-01,11.849999999999998,1403.9800000000002,107.0,15,21,-304.25,-0.9625118633343878,-1958.8799999999999,-0.5825041779913526,-70.53999999999998,-0.8561718655176599,110.93333333333335
MILLS,2024-04-01,10.2,585.98,26.0,4,6,8.2,4.1,297.49,1.0311969219037056,4.8999999999999995,0.9245283018867924,4.25
MUSCATINE,2024-04-01,9.5,1094.2799999999997,44.0,12,18,-140.64000000000004,-0.9367257226588518,-1398.2500000000005,-0.5609761968762664,-59.67,-0.8626572213387307,105.20333333333338
CLAY,2024-04-01,8.919999999999998,453.92999999999995,51.0,2,8,6.699999999999998,3.018018018018018,227.87999999999994,1.0080955540809553,-34.92999999999999,-0.7965792474344355,17.879999999999995
DICKINSON,2024-04-01,8.2,302.3,26.0,4,9,-50.47,-0.8602352139083006,-1555.3100000000002,-0.8372640112833157,-53.93999999999998,-0.868039909880914,81.89
JASPER,2024-04-01,7.17,748.69,50.0,10,14,-7.530000000000001,-0.5122448979591837,-68.21999999999991,-0.08350981136232867,-15.800000000000002,-0.6878537222464084,11.086666666666668
HARDIN,2024-04-01,7.049999999999999,514.74,65.0,4,6,4.499999999999998,1.7647058823529402,294.46000000000004,1.3367532231705104,5.249999999999999,2.9166666666666665,3.5
BOONE,2024-04-01,6.8,403.08,32.0,5,8,3.7,1.1935483870967745,21.65999999999991,0.05678779298411176,4.3,1.72,6.69
MARION,2024-04-01,6.67,704.04,70.0,5,7,2.62,0.6469135802469136,365.65,1.080557936109223,-77.23,-0.9205005959475566,18.189999999999998
SIOUX,2024-04-01,6.47,515.52,17.0,6,10,-28.83,-0.81671388101983,-202.68000000000006,-0.28220551378446124,-48.43,-0.8821493624772313,14.373333333333333
BUCHANAN,2024-04-01,6.3,373.55,14.0,6,11,3.0,0.9090909090909092,238.18,1.7594740341286843,5.3999999999999995,5.999999999999999,10.416666666666666
WINNESHIEK,2024-04-01,5.32,332.15000000000003,25.0,3,6,-0.17999999999999972,-0.032727272727272674,90.65000000000003,0.37536231884057986,-63.12999999999999,-0.9222790357925493,18.12333333333333
FAYETTE,2024-04-01,5.3,373.66,31.0,6,9,-1.0,-0.15873015873015872,-58.31999999999999,-0.13500625028936522,1.88,0.5497076023391813,4.166666666666667
PAGE,2024-04-01,5.02,240.46,12.0,4,8,4.27,5.6933333333333325,188.72,3.6474681097796675,-1.4000000000000004,-0.21806853582554522,2.7066666666666666
O'BRIEN,2024-04-01,4.95,212.96,8.0,4,7,-105.34,-0.9551183244174449,-1105.9,-0.8385272128959859,0.9300000000000006,0.23134328358208972,39.586666666666666
HUMBOLDT,2024-04-01,4.25,293.4,7.0,2,2,0.8500000000000001,0.25000000000000006,76.61999999999998,0.35344588984223624,3.3,3.473684210526316,2.8000000000000003
MONONA,2024-04-01,4.25,319.88,24.0,4,9,-4.1,-0.49101796407185627,69.97999999999999,0.280032012805122,-10.05,-0.7027972027972028,5.8
CEDAR,2024-04-01,4.0200000000000005,355.02,34.0,5,5,-52.07999999999999,-0.9283422459893047,-545.29,-0.6056691584009952,0.7700000000000005,0.23692307692307707,23.073333333333327
APPANOOSE,2024-04-01,4.0,30.0,4.0,1,1,-38.0,-0.9047619047619048,-224.16,-0.8819641170915958,3.9,39.0,15.35
ALLAMAKEE,2024-04-01,3.47,164.82999999999998,9.0,4,6,1.2200000000000002,0.5422222222222223,101.08999999999999,1.5859742704737998,2.67,3.3375,2.6733333333333333
HAMILTON,2024-04-01,3.4000000000000004,589.74,54.0,4,6,-208.55,-0.9839584807737674,-3102.96,-0.8402957185799009,-7.249999999999998,-0.6807511737089201,72.31666666666668
CLARKE,2024-04-01,3.25,151.01,8.0,2,5,-10.3,-0.7601476014760148,-331.39,-0.6869610281923715,2.5,3.3333333333333335,5.75
TAMA,2024-04-01,2.77,223.76000000000002,17.0,3,4,-29.48,-0.9141085271317829,-168.63999999999996,-0.42976554536187556,2.4699999999999998,8.23333333333333,12.073333333333336
MADISON,2024-04-01,2.67,393.83,19.0,4,7,1.77,1.9666666666666666,310.07,3.7018863419293218,-49.08,-0.9484057971014492,1.7633333333333334
WAYNE,2024-04-01,2.62,160.6,20.0,2,3,1.5,1.3392857142857142,138.13,6.147307521139297,0.8200000000000001,0.4555555555555556,1.28
LUCAS,2024-04-01,2.12,50.64,4.0,1,2,-1.5299999999999998,-0.41917808219178077,-399.25,-0.8874391517926604,-41.730000000000004,-0.9516533637400229,1.9733333333333334
MAHASKA,2024-04-01,2.1,156.54000000000002,14.0,2,3,-7.619999999999999,-0.7839506172839507,-604.8900000000001,-0.794413143690162,-32.8,-0.9398280802292264,72.91333333333334
PALO ALTO,2024-04-01,1.95,140.46,4.0,2,2,-0.44999999999999996,-0.1875,-192.54,-0.5781981981981982,-2.0999999999999996,-0.5185185185185185,3.416666666666666
KOSSUTH,2024-04-01,1.92,226.79000000000002,5.0,4,5,-34.23,-0.9468879668049792,-69.90999999999997,-0.2356252106504886,-3.0300000000000002,-0.6121212121212122,18.623333333333335
FREMONT,2024-04-01,1.85,249.45000000000002,37.0,2,2,0.55,0.4230769230769231,60.150000000000006,0.31774960380348655,-1.5699999999999998,-0.45906432748538006,3.4
UNION,2024-04-01,1.6,112.54,4.0,2,4,-13.450000000000001,-0.8936877076411961,-385.23999999999995,-0.7739161878741613,-55.5,-0.9719789842381786,7.216666666666668
JONES,2024-04-01,1.5,128.01,16.0,3,3,-3.75,-0.7142857142857143,-442.59000000000003,-0.7756572029442692,-43.26999999999999,-0.9664954210408756,30.5
FLOYD,2024-04-01,1.5,364.40000000000003,30.0,4,9,-0.9499999999999997,-0.38775510204081626,116.00000000000003,0.4669887278582932,-105.14999999999999,-0.9859353023909986,14.233333333333336
CHEROKEE,2024-04-01,1.15,204.8,23.0,3,3,0.3999999999999999,0.5333333333333332,181.55,7.808602150537635,-0.5700000000000003,-0.33139534883720945,0.8833333333333333
WRIGHT,2024-04-01,1.1,398.40999999999997,22.0,2,3,-1.6999999999999997,-0.6071428571428571,281.60999999999996,2.4110445205479447,-3.4,-0.7555555555555555,2.6166666666666667
GUTHRIE,2024-04-01,1.0,6.59,1.0,1,1,-7.5,-0.8823529411764706,-261.16,-0.9753874883286648,0.19999999999999996,0.24999999999999994,5.323333333333333
HOWARD,2024-04-01,0.8999999999999999,161.55,18.0,3,3,-46.300000000000004,-0.9809322033898306,-1081.3500000000001,-0.8700217233888488,0.2499999999999999,0.3846153846153844,16.3
CRAWFORD,2024-04-01,0.8,72.0,8.0,1,1,-108.85000000000001,-0.9927040583675331,-1657.8899999999999,-0.9583788564590812,-1.7499999999999998,-0.6862745098039216,37.5
BUTLER,2024-04-01,0.8,137.24,10.0,3,4,-7.1,-0.8987341772151899,-72.41999999999999,-0.34541638843842404,-2.12,-0.726027397260274,4.433333333333334
CALHOUN,2024-04-01,0.8,87.12,3.0,2,2,-1.15,-0.5897435897435898,-143.88,-0.6228571428571429,-0.75,-0.48387096774193544,1.4166666666666667
JACKSON,2024-04-01,0.75,14.25,1.0,1,1,0.7,13.999999999999998,-63.150000000000006,-0.8158914728682171,-24.7,-0.9705304518664047,1.0166666666666666
MONROE,2024-04-01,0.75,45.0,2.0,1,1,-6.4,-0.8951048951048951,-108.35,-0.706553635474405,-3.3,-0.8148148148148148,3.5500000000000003
VAN BUREN,2024-04-01,0.75,25.48,2.0,1,1,0.65,6.5,-85.22,-0.7698283649503161,,,0.6833333333333332
FRANKLIN,2024-04-01,0.6,77.4,12.0,1,1,0.09999999999999998,0.19999999999999996,-399.6,-0.8377358490566038,,,0.4333333333333333
OSCEOLA,2024-04-01,0.37,12.75,1.0,1,1,-0.43000000000000005,-0.5375,-24.130000000000003,-0.6542841648590022,,,11.139999999999999
ADAIR,2024-04-01,0.2,126.6,4.0,2,2,-2.1499999999999995,-0.9148936170212765,-355.84000000000003,-0.7375839482629966,0.1,1.0,3.5999999999999996
GREENE,2024-04-01,0.2,47.43,4.0,2,2,-105.3,-0.9981042654028436,-805.6700000000001,-0.9444027663814325,,,51.54999999999999
POCAHONTAS,2024-04-01,0.15,26.61,3.0,1,1,-41.85,-0.9964285714285714,-387.39,-0.9357246376811594,-31.35,-0.9952380952380953,15.566666666666665
IDA,2024-04-01,0.05,13.31,1.0,1,1,-1.3499999999999999,-0.9642857142857143,-198.91,-0.9372820657807935,-0.7,-0.9333333333333332,0.5
LOUISA,2024-04-01,0.05,44.78,1.0,1,1,-0.2,-0.8,-51.22,-0.5335416666666667,,,0.20000000000000004
POLK,2024-05-01,3193.530000000002,80264.47999999986,5111.0,126,193,-1450.15000000001,-0.3122846535506336,-4308.089999999938,-0.0509395658663317,-2040.540000000015,-0.3898572239194371,4565.956666666675
LINN,2024-05-01,1093.7699999999984,20300.910000000025,1579.0,54,100,-3208.8800000000047,-0.7457915470698295,-20666.329999999994,-0.5044599050363164,-2005.6200000000024,-0.6471015264293948,2276.3933333333334
DALLAS,2024-05-01,840.2699999999999,12794.11,695.0,17,22,241.4499999999996,0.4032096456364174,-3981.029999999999,-0.237317244446246,305.03,0.5698938793812123,712.2666666666668
SCOTT,2024-05-01,764.7899999999995,15411.719999999996,1347.0,35,57,-962.5899999999988,-0.5572543389410551,-15061.20000000001,-0.49424866405976214,-170.72000000000025,-0.18248869600538775,1133.4699999999991
LEE,2024-05-01,764.0699999999998,14891.269999999999,649.0,8,20,610.2799999999999,3.9682684179725594,11743.829999999998,3.7312323666217617,435.8499999999998,1.3279202973615252,343.17333333333323
CLINTON,2024-05-01,662.12,15879.849999999999,691.0,8,23,324.5999999999999,0.9617207869163303,9983.16,1.6930108247169178,540.25,4.433002379584805,428.28000000000003
JOHNSON,2024-05-01,642.0999999999996,17138.179999999993,900.0,26,44,-1285.3399999999988,-0.666863819366621,-19544.680000000015,-0.5328014227898263,-1958.2800000000016,-0.7530745506425987,906.9833333333327
WINNESHIEK,2024-05-01,639.37,11911.29,402.0,4,8,634.05,119.18233082706766,11579.140000000001,34.8611771789854,637.87,425.24666666666667,216.73000000000002
DUBUQUE,2024-05-01,619.4300000000001,7163.509999999998,588.0,21,40,-135.75999999999965,-0.17976932957268993,-7096.129999999997,-0.49763738776013977,-26.049999999999955,-0.04035756336369826,797.3633333333332
CERRO GORDO,2024-05-01,566.1,7443.32,1120.0,10,26,323.38,1.3323170731707314,1300.6100000000006,0.21173228102905733,249.9099999999999,0.7903792023783163,311.77000000000004
WOODBURY,2024-05-01,518.0400000000002,9207.839999999998,611.0,21,35,-1902.4099999999996,-0.7859736825796855,-13063.480000000009,-0.5865606528934973,-44.24999999999966,-0.07869604652403506,1368.8366666666664
WEBSTER,2024-05-01,476.99000000000007,5502.54,323.0,7,12,426.7900000000001,8.50179282868526,3529.99,1.7895566652302852,473.7900000000001,148.05937500000002,177.58
WAPELLO,2024-05-01,431.5700000000001,7366.659999999999,366.0,9,20,378.0800000000001,7.068237053654891,6851.319999999999,13.294756859549032,425.0500000000001,65.19171779141107,163.4866666666667
BLACK HAWK,2024-05-01,405.5700000000002,10911.109999999999,598.0,28,58,-189.1299999999997,-0.3180258954094497,-11268.00000000001,-0.5080456339321102,-44.40999999999997,-0.09869327525667797,398.5033333333334
BREMER,2024-05-01,398.55,6851.62,254.0,4,7,353.03000000000003,7.755492091388403,6111.13,8.252819079258328,394.55,98.6375,163.29666666666665
STORY,2024-05-01,376.72000000000014,8068.6399999999985,434.0,19,39,340.92000000000013,9.522905027932959,4937.619999999997,1.5770004663017148,-33.52999999999997,-0.08173065204143806,289.2433333333334
POTTAWATTAMIE,2024-05-01,316.5400000000003,8314.499999999995,934.0,29,47,18.37000000000006,0.06160914914310644,1341.019999999996,0.19230283875482487,-199.57999999999993,-0.3866930171277994,488.35333333333347
TAMA,2024-05-01,315.57,5359.2,185.0,3,4,312.8,112.92418772563177,5135.44,22.95066142295316,312.46999999999997,100.79677419354837,116.86333333333333
EMMET,2024-05-01,107.49999999999999,1795.8,110.0,3,4,-155.14999999999998,-0.5907100704359414,91.20000000000005,0.05350228792678637,95.99999999999999,8.34782608695652,123.98333333333333
FLOYD,2024-05-01,88.7,902.7,70.0,1,4,87.2,58.13333333333333,538.3,1.477222832052689,87.2,58.13333333333333,30.883333333333336
